Ekirimiso kyokwomberra n'okulima itaka.	The tool used for weeding and breaking the soil.
Kubaza ebyakahoiho kiswaza.	Speaking aimlessly makes one be ashamed.
Abamooli ruganda rumanyirwe nkabaleme ba MUbende.	The Bamooli clan is known to be the chief of Mubende.
Run to the finish line.	Iruka emaliirre.
Akabaza ekitontome ky`enyabasatu kikaba nikikwataho kugera kw`amaizi.	He presented a haiku about rivers.
on land is where the entreprenuers work from to produce goods	ha itaka nuho abazaazi bebintu bakoraa nukwo baturukye ebintu
Rubata buli nyekyakara.	Take a walk every morning.
Many countries are using biofuel instead of fossil fuels	Amahanga maingi ngakozesa amafuta kuruga mubihangwa nzukiikaro kyamafuta agekijungu
Mecca nurw’orubuga orukwera omubasiiramu.	Mecca is the holiest city in Islam.
Market demand of a commodity encourages-traders to flood in the market.	Okwetaaga -okwakale okweibambo kwekambisa abasubuzi kukijuuza mukatale.
drivers had its slow down because of fog	abavungi bakateerwa kugenda mporahabuse kibunda
Owebyafaayo bya Bunyoro Kitara owaroho hati nuwe Isaac Kalembe.	The known historian of Bunyoro Kitara we have is Isaac Kalembe.
The African catfish is also delicious	Emamba y'Afirika nayo enura
He/ she is definitely dead.	Kigumiibwe mufu
Ebyokulya ebimu nibisemerra kuraba omu makorro kukorwamu ebindi.	Processing of some foods is done in factories.
Congratulations upon passing the exams.	Webale kurabaho!
Omulimo omukuru ogwa omudikoni nukwo kukonyera nyakatagara.	The role of the deacon is to assist the priest
i dont know how l, will be	tiimanyire okundaaba!
some of the capital goods are hoes	ebikora ebintu ebimu nibyo nfuka enyondo
Mugole wange Tereza nyenkya nagenda Chaina.	Lady Tereza will go to Chaina tomorrow.
Plowing improves soil structure	Kuteera amalibamu kusemeza itaka
We can reduce pollution by avoiding single use plastics.	Nitusobora kukeehya kusiiswa kwensi kakuba twetantara kukozesa ebya pulasitika murundigumu.
Nakozesa Enkinzo kubalirra ruzaho.	she uses injections for child spacing.
Ekiziinakye kiine entandiko ngufu muno.	His song has a very brief intro.
A petroleum industry is always ware of fire outbreak.	Ikoorro lyamafuta beeriinda omuurro.
Ekigali kyetweka ebintu kandi kisikwa ebisoro.	A cart is a transporting vehicle which is pulled by animals.
the african pied wagtail is in out court yard	byobundongo aka nyaswiswi kali muzigati yaitu
Haloho Akapiira kalinda bwomezi akaabakazi	There are also female condoms
Enjoka zomunda zihwamu kugema.	Worms are removed by deworming.
The barbets are eating ripe bananas	Ebikoikolya nibisoma ebyenju
Halumu etoko nyingi muno mukisika munu.	There is too much noise in this room.
Amagita g’omugisa gezibwa abebembezi bediini.	Holy oil is anointed by religious leaders.
pan afrcanism made african leaders gto form anti colonial organisations that unite them known as african unions	omwoyo gwa africa gukata ramiza ababembezi baayo kutaho ekitebe ekibateraniza africa union
Be diligent in all you do.	Yoleka obwekambi mumirimo yaawe
let us look for a coffee shop	tuserre habarakucumba kaawa
Kaija amanyire kusubirra kandi mwesigwa.	Kaija is a reliable narrator.
He/she went deep into the pit with a flash light.	Agenzire mukiina ajuraine ekimulikyo.
The food has been taken to the dinning room. ( on the table )	Ebyokulya babitwaire ha meeza mwiriiro
Abahamba baba be kanbi omubuli kintu kandi baba namaka marungi.	The Abahamba are quick to act and they have good families.
biography is an account of someone's life told by another person	emigani yomuntu agibazibwaho ondi omukuhandiika rundinomukusubirra
Omumigenzo yaitu Bunyoro na Tooro itwe turamukya ne mpaako.	In our custom of Tooro and Bunyoro we use pet names while greeting each other.
Abasororwa omu keleziya beetwa isebantu.	The clergy in the catholic church are called fathers.
Oikale oine kunihira akasumi kalihaihi.	Keep waiting until the time is due.
Ekiroto kibaire kirungi ndosire ningura bus.	My dream last night was good. I dreamt buying a bus.
embibo enungi zikira rwaka muno	good and well soited out seeds when planted and cared for usually produces large harvest
elasiticity of price mostly is brought about	Empinduka yemihendo kira obuke nobwangi bwebintu omukatale
Agenziire kutunga obujanjabi bya hanyima y’okuzaara	She has gone to get postpartum care
The city sends most of its waste to a landfill.	Orubuga orukooto ruseesa ebisasiro mukiina ekitekaruziibwe.
Oburwaire bukamuletera kwenoba.	His sickness led him into depression.
omuzigayo wange ama enyaka 40	my first born is forty years old
Omuliisa wange wente aba muntu murungi.	My herdsman is a good person.
The tree pangolin kept climbing up the tree	Wakonga y'omumiti ekatemba omuti
Ayatiire omukono akababa mukugu muno twabasinga	The one who conducted was an expert
Kalaamu yabwino egi ehandiika kurungi.	That pen of ink writes well.
mutabani wa nanka aba kigwagwa	the son of the neighbour is a vice in our village
Abaisanze balinda Ekitebe kyomukama wa Tooro.	The Abaisanze are guards of the seat of the king of Tooro.
Bring here that lamp.	Leeta hanu etaara egi
musaija mukuro akaza Ekitontome ky`ebyahwaireho.	The old man presented an epic.
omukazi kusara enseke naba atakyakyongera kuzaava	a tubligated woman never produce again
Nkasaba Ekiganyiro kandi nkakitunga.	I requested for mercy and was acorded to me.
Emibazi egi neyeta sente nyingi	Those drugs require so much money.
abasigo ko omwami nuko babyara	The plant coffee seedling
ow`amadinda akateera ebigamba eby`amarka gonka, abaana baziniraho ekizina.	The player struck instruments only then the children accompanied it with a song.
Ebitabu nkaaga namukaaga bisangwa mu baibuli eya bahakari	Sixty six books are found in the protestant bible
Amazina ogorutege aga Jamaica bagazina n'amaani kandi nibarabikiriza.	The dancehall genre is quick and energytic.
i feel some heat	nimpurra obutagasi
Ebizina by'ekihindi birimu kuzaana ebidongo n'okucekeca.	Bollywood music involves acting, dancing and musical instruments.
omusomesa waitu aina ebizina biingi ebiyacwereerra.	Our teacher composed many songs.
Omuhereza akorra Ruhanga.	The minister serves God.
Hakiro kyokusoroza sente, ekisisani ky’omukama bakakigura sente nyingi.	The king’s portrait sold highly on the fundraising day.
Ekyokulya ekyongirwemu ebiriisa ebyokuleeta amaani nebyokukamisa	A concentrate is an animal feed that is rich in nutrients and energy but low in fibre. it is usually given with roughages.
obworukuba atajwaire garubindi nyaisatu ekisisani kuzooka nkekisihukire	without 3D glasses the movie looks burry
Martyrs' day for Ugandan martyrs' is always on third June every year.	Ekiro ekyabakaiso ba Uganda kibaho bisatu okwa mukaaga buli mwaka.
Bigambo ebikuseyaya abantu babiziniraho.	People dance to rap music.
The porcupine quills are used for defense	Enyamunungu ekozesa ebihindo byayo kwerwanaho
In circular economy products are used and recycled .	Entaahya rw'etoroora ebintu rubikoze sibwa emirundi ngi kandi nibyanguruw.
Enkuba ekatinisa abaana abato.	The thunder threatened the little children.
movement of girls and boys are united to refuse the principal	ekihanda ekya abeegi abaisiku naboojo bekwasire hamu kwanga mukuru witende
he/she was generous	yali nfura
Enkoko eyatuururra obwana hanyuma yebiro abiri nakimi(21).	A hen takes twenty one (21) days for its eggs to hatch into chicks.
Flash floods can occur without much warning.	Kusandarara kw'amaizi nyabwangu nikubaho kutaraganiize.
A cardinal wood pecker nests in holes	Enkonkomerezi nyabugondo eraara mu bihuru
Empako obwemi boona nibaimukiirra.	Disagreement, disunity, commotion all were
He/she has gone to dig in the field.	Agenzire kulima hamu sili
omugo womukama aba nenfuye nambere abazana nabobuzaale bukasa	The consort has house where female servants and relatives stay
The demand for goods encourages works that increase them	Okwetaaga kwebintu kwekambisa emirimo enya kubikanyisa.
Ekikopo ky’ebyaakyo Kyatiikirre.	The flower vase broke.
Ruhanga karanakara akahangaensi n'iguru abantu n'ebintu byona ebirumu.	In the beginning God created huma beings and the universe.
Abaza mpora obwaba nasoborraho ensonga nkuru.	She speaks slowly when explaining something important.
Abakatulika bagira omusimao nkekihongwa.	Catholics light votive candles.
jomo kenyatta led the liberators struggle to free kenya from colonial rule	jomo kenyatta owakenya akebembera kenya kwrrwanirra mumikono yabalami bamatwale
Ninsobora kwikarra hanu?	Can I sit hear?
Iguru kikaro Ruhanga aikara Aba Kristo begombayo kugyayo.	Heaven is a place where God lives, Christians desire to go there.
They should not speak/ tell lies.	Baleka kubiiha ebisuba.
babona agenzire kukeberwa amaiso bamuguza garubindi	optician tests babona eye and given glasses
The zoo has lions and monkeys.	Mu'isorolezo ly'ebisoro, haramu entale n'enkende.
Obwiisi kikorwa ekiru kukirayo ekyobweemi.	Murder is the worst crime.
Reforestation helps repace trees that were cut down.	Kugaarraamu emiti nikikonyera kwijuza omwaanya ogwemiti eyatemerwe.
kulya kubi kukamuletera Okuhwebwamu esagama.	Poor feeding made her develop anemia.
WHAT DID YOU GAIN (FROM IT )?	Ogoberemuki?
Omuhanda gwobusubuzi nugumanyisa obusubuzi bukaba burungi mukasumi kenyuma.	Trade route informs that trade was good in the past.
ebikwato nibyo omukama akozesa okuhikiruza	the regalia is what the king use imritual and ruling the kingdom
Take an extra calabash.	Twara enkooba endi.
endemaya matwaleberekaho omwebembezi wensi egi birindamubwe	colonialism keep the political leader of another country as a figure head
they were gladly chatting	bakaba mibabaza no muhimbo
ebihandiko byensinganto nibikanya mu mbuga enkooto	young adult books are common in big cities
mr, kweza is going a head with charging the cow	omkwezi nagenda omumaso okucwa omuhendo ogwente
Ebitungezi bikira kwanga omubiweka ebyomere.	dams are mostly constructed in dry areas.
FTSE is what Mr. kwezi used when he was buying the engine boat.	enyolekya eya bungereza niyo omu kwezi yakozeseze obwakaba nagura eryato erya injini.
Yesu akakora eby’amahano bingi.	Jesus performed very many miracles.
omuzaani ruramgwa amanywa abantu baingi	a movie actor is famous and recognised by many people
The storm brought heavy rain and strong winds.	Ekiyaga kikaleta enjura nyingi n'omwyaga ogw'amaani.
Ebyokulya nibisemerra kwanikwa kandi byome kurungi nukwo byahurwe.	Food should be dried well in order to be preserved.
Asura nabwo bukabaho obukama omu mesopotaniya.	Assyria was once a kingdom in Mesopotamia.
Kandombo mu Afirika terumu.	Candomble is not in Africa.
Saduhu muhikirire waba hindu	Sadhu is the holiest person among the hindu.
Ensese nibuza obusinge	Dysentry makes one peaceless.
Nitwetaaga akakonge kusunga emizaano.	We need a ticket to watch the games.
When they were cutting trees for timber, we collected branches for firewood	Obubaali nibatema emiti y'embaaho, tukaseenya amataagi habw'enku
Ekitebe ky'omukama wa Tooro kirindwa omukoona kuruga omuruganda rw'abaisanga.	The Tooro throne guarded by a mukoona from the Baisanza clan.
The river widened as entered the estuary.	Ekisaaru kigaliihirure obukibaire nikitaaha ha ntangatangano y'ekisaaru n'enyanja.
ani gwomuti gwabito kutugambira nkoku ababiito batandikire	the legend of the bito tree tells us about the babito clan
Munaku akasoma amasomo ag'ebyomiwoyo.	Mr.Munaku studed Divinity.
Better belt up	Kirungi oyesibe omweko,ogume.
The child is cute	Omwaana ka nurungi!
Savannah elephants live in the savannahgrasslands	Enjojo z'obwerre zikara mu rusaka rworwerre
Ogu omwana negenda kucwa ekiti.	That child is going to break the stick.
ekitabu yahandikire kikatooka eruku kugurwa muno mukwezi kumu kwonka	her novel became the best seller in just a month
Omubuswezi bwange nkanihiza kwikara na mukazi wange kuhika kuufa.	In my vow of marriage, I poromised to stay with my wife up to death.
Enfuka y'amaino erima kurungi ekisaka ky'orumbugu.	A fork is a good tool for digging where there is coach grass.
embibo eyenya kwecencrirwe obubagita akakebe bataho emanyikirizo	forquality assurance purposes certified seeds are labeled by relevant authorities
Omwigi wenjura akozesa amasano kulleeta nokutanga enjura.	The rain maker uses magic to cause the fall of rain and to stop it.
Korani kitabu kirukwera ky’abasiiramu.	A Quran is the Islamic sacred book
Nyinarumi naija kumubungira.	His maternal uncle is coming to visit him.
it's a cold weather / winter	bwire bwobutiti noku fuka , arwaire ekihinzi
Amakondere gakozesibwa omumazina ga Abakama	The traditional music flutes are used in Royal dances
Obuhikirire buba bwa Ruhanga wenka.	Holiness is of God alone.
akabanza kusemezagamu orubazorwe atakarubalize.	he first editted his speech before presenting it
The car has a buyer	Motoka entungire omuguzi
Prof. Mutebile was a good economist.	Porofesa mutebile akaba kalibuguuda murungi.
Akahuka nikaseiisa omwani.	That coffee rust is damaging coffee.
Soil degradation reduces agricultural productivity	Kusiiswa kw'itaka kukeekya omweeru gwe byobulimi
mukaziwe akamuziinira ebizina ncwamutima.	The wife sang for him soul music.
omuhabuzi wabaani a kocooomera ati lekeraaho kukwata omuzaani obuyasobese ebigambo	the director yelled cut after noticing the actor speaking wrong lines
karuziika nuho omukama araara	palace is a house where the king sleeps
Ekyambu yorodaani nuho yesu yabatiriziibwe.	In River Jordan Jesus was baptized.
Omwoyo omubi obwa taaha omumuntu amusiisa.	When the Demon enters a person corrupts him.
irra haihi nyowe nkugambire oruganikyo rwange	come closer l will tell you my story
His/her appearance is known /familiar everywhere.	Ensisanaye emanyiirwe hoona hoona.
enkoko enkazi zalika amahuli ensaija ikooka	chicken lay eggs and males ones crawl
Abacwa bali bave omubunyoro na Tooro.	The Abacwa are few in Bunyoro and Tooro..
Kuhandiika ebifa mumwaka kiremere abantu baingi.	Many have failed to write annals.
Omucuzi ngulisize ekigiko.	I used the spoon to eat soup.
Ise nyowe ali mu rwemo rw'abakama narora televizioni.	My father is in the living room watching TV.
Ebizina bya Babatimbo bikengesa omukama akabi akali omumaiso.	The songs of the Batimbo insights the King to think of the dangers advancing.
Ibara lyange Ninyowe Rose.	My first name is Rose.
Erangi za Kibwebwebwebwe	The colors have different tones.
Ebisi nubwo oburo buba butakabaire enjuma	Dry millet is when it's not yet grain.
Abaana bahati tibamanyire amazina gab`aisenkuru itwe .	children of these days don`t know folk dance.
Abatooro bagonza ebitooke n'ebihimba hagerekerweho doodo.	The Batooro like bananas mixed with beans and greens.
